https://burmese.voanews.com/a/myanmar-child-missing-in-thailand-/4713882.html,ေပ်ာက္ဆံုးျမန္မာကေလးငယ္ ထိုင္းတာ၀န္ရိွသူတို႔ အပူတျပင္းရွာေဖြ
https://burmese.voanews.com/a/kachin-shan-states-conflict-news-/4713749.html,အပစ္ရပ္ဆိုင္းတပ္ေၾကညာခ်က္ ၿငိမ္းခ်မ္းေရး ေမွ်ာ္လင့္
https://burmese.voanews.com/a/fighting-in-rakhine-state-/4713748.html,႐ခိုင္ေဒသတိုက္ပဲြေၾကာင့္ ေဒသခံစစ္ေျပးဒုကၡသည္တိုးလာ
https://burmese.voanews.com/a/malaysia-myanmar-killed-/4713495.html,မေလးမွာ ျမန္မာအလုပ္သမားတဦး အသတ္ခံရ
https://burmese.voanews.com/a/india-myanmar-military-/4713121.html,အိႏၵိယ-ျမန္မာ စစ္ေရးပူးေပါင္းမႈ အရွိန္ျမင့္ေဆာင္ရြက္
https://burmese.voanews.com/a/unfc-watch-carefully-for-the-min-aung-hlaing-statement-on-cease-fire-for-4-months-/4712805.html,စစ္တပ္ရဲ႕ အပစ္ရပ္ေၾကညာခ်က္ UNFC သတိထားေစာင့္ၾကည့္ 
https://burmese.voanews.com/a/rohingya-india-kshmir-un-/4712613.html,Kashmir ေရာက္ ႐ုိဟင္ဂ်ာေတြ အိႏၵိယစာရင္းေကာက္
https://burmese.voanews.com/a/thai-rescue-myanmar-kid/4712320.html,ထုိင္း စိုက္ခင္းထဲ ေပ်ာက္ဆုံးျမန္မာကေလး ထုိင္းအာဏာပုိင္ေတြ ကူညီရွာေဖြ
https://burmese.voanews.com/a/min-aung-hlaing-cease-fire/4712071.html,တပ္နဲ႔အပစ္ရပ္ ႀကဳိဆိုသူမ်ား တႏိုင္ငံလံုးအပစ္ရပ္ေရး လိုလား
https://burmese.voanews.com/a/britain-concerns-over-reuters-journalists-walone-and-kyaw-soe-oo-/4711860.html,႐ိုက္တာသတင္းေထာက္ ၂ ဦးကိစၥ ၿဗိတိန္စိုးရိမ္
https://burmese.voanews.com/a/four-months-cease-fire-min-aung-hlaing-/4711856.html,စစ္တပ္ အပစ္ရပ္ေၾကညာခ်က္ တိုင္းရင္းသားတခ်ိဳ႕ သတိထားႀကိဳဆို 
https://burmese.voanews.com/a/un-welcomes-myanmar-cease-fire-for-4-months-/4711546.html,အပစ္ရပ္ေရး တပ္မေတာ္ေၾကညာခ်က္ ကုလႀကိဳဆို 
https://burmese.voanews.com/a/eu-sanction-seven-military-officials/4710657.html,လူ႔အခြင့္အေရး ခ်ဳိးေဖာက္မႈေတြအတြက္ ျမန္မာစစ္တပ္နဲ႔ နယ္ျခားေစာင့္ ၇ ဦး EU ဒဏ္ခတ္
https://burmese.voanews.com/a/ministry-of-interior-from-military-to-under-control-of-civilian-government/4710637.html,အေထြေထြအုပ္ခ်ဳပ္ေရး ဦးစီးဌာန၊ အစုိးရအဖဲြ႔လက္ေအာက္ ေျပာင္းေရႊ႕မည္ 
https://burmese.voanews.com/a/military-statement-ceasefire-tnla-/4710556.html,တပ္မေတာ္ အပစ္ရပ္ေၾကညာခ်က္ TNLA ႀကိဳဆုိ
https://burmese.voanews.com/a/northen-shan-armbush-killed-2-soilders/4710520.html,ရွမ္းျပည္ေျမာက္ပုိင္း တပ္မေတာ္ယာဥ္တန္း ၿခံဳခုိတုိက္ခုိက္ခံရ
https://burmese.voanews.com/a/military-officials-stated-to-hold-cease-fire-for-4-months-/4710503.html,၄ လၾကာစစ္ေရးလႈပ္ရွားမႈေတြ ရပ္ဆုိင္းဖုိ႔ တပ္မေတာ္ေၾကညာ 
https://burmese.voanews.com/a/italy-find-evidence-of-largest-oldest-meat-eating-dinosour-/4710312.html,သက္တမ္းအရင့္ဆံုး ဒိုင္ႏုိေဆာရုပ္ၾကြင္း အီတလီမွာ ေတြ႔
https://burmese.voanews.com/a/rohingya-myanmar-icoe-/4709851.html,ရခုိင္စံုစမ္းေရးေကာ္မရွင္ အေပၚအျမင္
https://burmese.voanews.com/a/rakhine-myanmar-security-/4709007.html,ေဒသခံရခိုင္ႏွစ္ဦး သတ္ျဖတ္ခံရမႈ ႏွစ္ဖက္အသိုင္းအ၀ိုင္း စိုးရိမ္ 
https://burmese.voanews.com/a/aa-fighting-intensively-with-myanmar-army-/4709010.html,ရခိုင္ေျမာက္ပိုင္းမွာ ျမန္မာစစ္တပ္နဲ႔ AA တိုက္ပဲြ အရိွန္ျမင့္ 
https://burmese.voanews.com/a/myanmar-peace-/4709002.html,လံုၿခံဳေရးက႑ ျပဳျပင္ေျပာင္းလဲေရးနဲ႔ ၿငိမ္းခ်မ္းေရးျဖစ္စဥ္ 
